20,100,0,10.911252,8.395000,20,100,0,10.911252,8.198150,0,133,10.911252,8.395000,0.008100,1,10.891566,8.375314,0.008100,1,10.841880,8.425000,0.005600,6,10.568000,8.425000,0.005600,6,10.523000,8.470000,0.005600,6,10.045836,8.470000,0.005600,6,10.020836,8.495000,0.005600,6,9.550466,8.495000,0.005600,6,9.397466,8.648000,0.005600,6,9.313504,8.648000,0.008100,1,9.313504,8.398000,0.008100,1,8.943425,8.398000,0.008100,1,8.943425,8.448000,0.008100,1,8.943425,8.748000,0.008100,1,9.313504,8.548000,0.008100,1,9.313504,8.498000,0.008100,1,8.943425,8.548000,0.008100,1,8.943425,8.498000,0.008100,1,8.943425,8.598000,0.008100,1,9.313504,8.598000,0.008100,1,8.943425,8.648000,0.008100,1,9.313504,8.748000,0.008100,1,9.313504,8.448000,0.008100,1,9.313504,8.448000,0.008100,1,9.397466,8.448000,0.020000,1,9.367466,8.478000,0.020000,8,9.313504,8.478000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.598000,0.008100,1,9.397466,8.598000,0.008100,1,9.365000,8.565534,0.005600,6,9.365000,8.395000,0.005600,6,9.385000,8.375000,0.005600,6,10.525000,8.375000,0.005600,6,10.545000,8.355000,0.005600,6,10.715029,8.355000,0.005600,6,10.891566,8.178464,0.005600,6,10.911252,8.198150,0.008100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,100,0,10.911252,8.395000,20,100,0,10.950622,8.276890,0,133,10.911252,8.395000,0.008100,1,10.891566,8.375314,0.008100,1,10.841880,8.425000,0.005600,6,10.568000,8.425000,0.005600,6,10.523000,8.470000,0.005600,6,10.045836,8.470000,0.005600,6,10.020836,8.495000,0.005600,6,9.550466,8.495000,0.005600,6,9.397466,8.648000,0.005600,6,9.313504,8.648000,0.008100,1,9.313504,8.398000,0.008100,1,8.943425,8.398000,0.008100,1,8.943425,8.448000,0.008100,1,8.943425,8.748000,0.008100,1,9.313504,8.548000,0.008100,1,9.313504,8.498000,0.008100,1,8.943425,8.548000,0.008100,1,8.943425,8.498000,0.008100,1,8.943425,8.598000,0.008100,1,9.313504,8.598000,0.008100,1,8.943425,8.648000,0.008100,1,9.313504,8.748000,0.008100,1,9.313504,8.448000,0.008100,1,9.313504,8.448000,0.008100,1,9.397466,8.448000,0.020000,1,9.367466,8.478000,0.020000,8,9.313504,8.478000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.498000,0.008100,1,9.397466,8.498000,0.008100,1,9.495466,8.400000,0.005600,6,10.524819,8.400000,0.005600,6,10.549819,8.375000,0.005600,6,10.786890,8.375000,0.005600,6,10.885000,8.276890,0.005600,6,10.950622,8.276890,0.005600,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,100,0,10.911252,8.395000,20,100,0,10.079488,9.445000,0,133,10.911252,8.395000,0.008100,1,10.891566,8.375314,0.008100,1,10.841880,8.425000,0.005600,6,10.568000,8.425000,0.005600,6,10.523000,8.470000,0.005600,6,10.045836,8.470000,0.005600,6,10.020836,8.495000,0.005600,6,9.550466,8.495000,0.005600,6,9.397466,8.648000,0.005600,6,9.313504,8.648000,0.008100,1,9.313504,8.398000,0.008100,1,8.943425,8.398000,0.008100,1,8.943425,8.448000,0.008100,1,8.943425,8.748000,0.008100,1,9.313504,8.548000,0.008100,1,9.313504,8.498000,0.008100,1,8.943425,8.548000,0.008100,1,8.943425,8.498000,0.008100,1,8.943425,8.598000,0.008100,1,9.313504,8.598000,0.008100,1,8.943425,8.648000,0.008100,1,9.313504,8.748000,0.008100,1,9.313504,8.448000,0.008100,1,9.313504,8.448000,0.008100,1,9.397466,8.448000,0.020000,1,9.367466,8.478000,0.020000,8,9.313504,8.478000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.498000,0.008100,1,9.397466,8.498000,0.008100,1,9.495466,8.400000,0.005600,6,10.524819,8.400000,0.005600,6,10.549819,8.375000,0.005600,6,10.786890,8.375000,0.005600,6,10.885000,8.276890,0.005600,6,10.950622,8.276890,0.005600,6,10.930936,8.257204,0.008100,1,10.950620,8.237520,0.005600,6,11.012520,8.237520,0.005600,6,11.068732,8.293732,0.005600,6,11.068732,8.466268,0.005600,6,11.020000,8.515000,0.005600,6,10.840000,8.515000,0.005600,6,10.645040,8.709961,0.005600,6,10.521055,8.709961,0.005600,6,10.493501,8.682407,0.005600,6,10.550000,8.738906,0.008100,1,10.550000,9.030000,0.008100,1,10.460000,9.120000,0.008100,1,10.460000,9.244576,0.008100,1,0,0,-1
20,100,0,10.911252,8.395000,20,100,0,9.885088,8.544016,0,133,10.911252,8.395000,0.008100,1,10.891566,8.375314,0.008100,1,10.841880,8.425000,0.005600,6,10.568000,8.425000,0.005600,6,10.523000,8.470000,0.005600,6,10.045836,8.470000,0.005600,6,10.020836,8.495000,0.005600,6,9.550466,8.495000,0.005600,6,9.397466,8.648000,0.005600,6,9.313504,8.648000,0.008100,1,9.313504,8.398000,0.008100,1,8.943425,8.398000,0.008100,1,8.943425,8.448000,0.008100,1,8.943425,8.748000,0.008100,1,9.313504,8.548000,0.008100,1,9.313504,8.498000,0.008100,1,8.943425,8.548000,0.008100,1,8.943425,8.498000,0.008100,1,8.943425,8.598000,0.008100,1,9.313504,8.598000,0.008100,1,8.943425,8.648000,0.008100,1,9.313504,8.748000,0.008100,1,9.313504,8.448000,0.008100,1,9.313504,8.448000,0.008100,1,9.397466,8.448000,0.020000,1,9.367466,8.478000,0.020000,8,9.313504,8.478000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.498000,0.008100,1,9.397466,8.498000,0.008100,1,9.495466,8.400000,0.005600,6,10.524819,8.400000,0.005600,6,10.549819,8.375000,0.005600,6,10.786890,8.375000,0.005600,6,10.885000,8.276890,0.005600,6,10.950622,8.276890,0.005600,6,10.930936,8.257204,0.008100,1,10.950620,8.237520,0.005600,6,11.012520,8.237520,0.005600,6,11.068732,8.293732,0.005600,6,11.068732,8.466268,0.005600,6,11.020000,8.515000,0.005600,6,10.840000,8.515000,0.005600,6,10.645040,8.709961,0.005600,6,10.521055,8.709961,0.005600,6,10.493501,8.682407,0.005600,6,10.550000,8.738906,0.008100,1,10.550000,9.030000,0.008100,1,10.460000,9.120000,0.008100,1,10.460000,9.244576,0.008100,1,0,0,-1
20,100,0,10.911252,8.395000,20,100,0,9.885088,8.544016,0,133,10.911252,8.395000,0.008100,1,10.891566,8.375314,0.008100,1,10.841880,8.425000,0.005600,6,10.568000,8.425000,0.005600,6,10.523000,8.470000,0.005600,6,10.045836,8.470000,0.005600,6,10.020836,8.495000,0.005600,6,9.550466,8.495000,0.005600,6,9.397466,8.648000,0.005600,6,9.313504,8.648000,0.008100,1,9.313504,8.398000,0.008100,1,8.943425,8.398000,0.008100,1,8.943425,8.448000,0.008100,1,8.943425,8.748000,0.008100,1,9.313504,8.548000,0.008100,1,9.313504,8.498000,0.008100,1,8.943425,8.548000,0.008100,1,8.943425,8.498000,0.008100,1,8.943425,8.598000,0.008100,1,9.313504,8.598000,0.008100,1,8.943425,8.648000,0.008100,1,9.313504,8.748000,0.008100,1,9.313504,8.448000,0.008100,1,9.313504,8.448000,0.008100,1,9.397466,8.448000,0.020000,1,9.367466,8.478000,0.020000,8,9.313504,8.478000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.498000,0.008100,1,9.397466,8.498000,0.008100,1,9.495466,8.400000,0.005600,6,10.524819,8.400000,0.005600,6,10.549819,8.375000,0.005600,6,10.786890,8.375000,0.005600,6,10.885000,8.276890,0.005600,6,10.950622,8.276890,0.005600,6,10.930936,8.257204,0.008100,1,10.950620,8.237520,0.005600,6,11.012520,8.237520,0.005600,6,11.068732,8.293732,0.005600,6,11.068732,8.466268,0.005600,6,11.020000,8.515000,0.005600,6,10.840000,8.515000,0.005600,6,10.645040,8.709961,0.005600,6,10.521055,8.709961,0.005600,6,10.493501,8.682407,0.005600,6,10.550000,8.738906,0.008100,1,10.550000,9.030000,0.008100,1,10.460000,9.120000,0.008100,1,10.460000,9.244576,0.008100,1,0,0,-1
20,100,0,10.911252,8.395000,20,100,0,10.179488,9.445000,0,133,10.911252,8.395000,0.008100,1,10.891566,8.375314,0.008100,1,10.841880,8.425000,0.005600,6,10.568000,8.425000,0.005600,6,10.523000,8.470000,0.005600,6,10.045836,8.470000,0.005600,6,10.020836,8.495000,0.005600,6,9.550466,8.495000,0.005600,6,9.397466,8.648000,0.005600,6,9.313504,8.648000,0.008100,1,9.313504,8.398000,0.008100,1,8.943425,8.398000,0.008100,1,8.943425,8.448000,0.008100,1,8.943425,8.748000,0.008100,1,9.313504,8.548000,0.008100,1,9.313504,8.498000,0.008100,1,8.943425,8.548000,0.008100,1,8.943425,8.498000,0.008100,1,8.943425,8.598000,0.008100,1,9.313504,8.598000,0.008100,1,8.943425,8.648000,0.008100,1,9.313504,8.748000,0.008100,1,9.313504,8.448000,0.008100,1,9.313504,8.448000,0.008100,1,9.397466,8.448000,0.020000,1,9.367466,8.478000,0.020000,8,9.313504,8.478000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.498000,0.008100,1,9.397466,8.498000,0.008100,1,9.495466,8.400000,0.005600,6,10.524819,8.400000,0.005600,6,10.549819,8.375000,0.005600,6,10.786890,8.375000,0.005600,6,10.885000,8.276890,0.005600,6,10.950622,8.276890,0.005600,6,10.930936,8.257204,0.008100,1,10.950620,8.237520,0.005600,6,11.012520,8.237520,0.005600,6,11.068732,8.293732,0.005600,6,11.068732,8.466268,0.005600,6,11.020000,8.515000,0.005600,6,10.840000,8.515000,0.005600,6,10.645040,8.709961,0.005600,6,10.521055,8.709961,0.005600,6,10.493501,8.682407,0.005600,6,10.550000,8.738906,0.008100,1,10.550000,9.030000,0.008100,1,10.460000,9.120000,0.008100,1,10.460000,9.244576,0.008100,1,0,0,-1
20,100,0,10.911252,8.395000,20,100,0,10.989992,8.316260,0,133,10.911252,8.395000,0.008100,1,10.891566,8.375314,0.008100,1,10.841880,8.425000,0.005600,6,10.568000,8.425000,0.005600,6,10.523000,8.470000,0.005600,6,10.045836,8.470000,0.005600,6,10.020836,8.495000,0.005600,6,9.550466,8.495000,0.005600,6,9.397466,8.648000,0.005600,6,9.313504,8.648000,0.008100,1,9.313504,8.398000,0.008100,1,8.943425,8.398000,0.008100,1,8.943425,8.448000,0.008100,1,8.943425,8.748000,0.008100,1,9.313504,8.548000,0.008100,1,9.313504,8.498000,0.008100,1,8.943425,8.548000,0.008100,1,8.943425,8.498000,0.008100,1,8.943425,8.598000,0.008100,1,9.313504,8.598000,0.008100,1,8.943425,8.648000,0.008100,1,9.313504,8.748000,0.008100,1,9.313504,8.448000,0.008100,1,9.313504,8.448000,0.008100,1,9.397466,8.448000,0.020000,1,9.367466,8.478000,0.020000,8,9.313504,8.478000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.498000,0.008100,1,9.397466,8.498000,0.008100,1,9.495466,8.400000,0.005600,6,10.524819,8.400000,0.005600,6,10.549819,8.375000,0.005600,6,10.786890,8.375000,0.005600,6,10.885000,8.276890,0.005600,6,10.950622,8.276890,0.005600,6,10.970306,8.296574,0.005600,6,10.989992,8.316260,0.008100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,100,0,10.911252,8.395000,20,100,0,10.950622,8.316260,0,133,10.911252,8.395000,0.008100,1,10.891566,8.375314,0.008100,1,10.841880,8.425000,0.005600,6,10.568000,8.425000,0.005600,6,10.523000,8.470000,0.005600,6,10.045836,8.470000,0.005600,6,10.020836,8.495000,0.005600,6,9.550466,8.495000,0.005600,6,9.397466,8.648000,0.005600,6,9.313504,8.648000,0.008100,1,9.313504,8.398000,0.008100,1,8.943425,8.398000,0.008100,1,8.943425,8.448000,0.008100,1,8.943425,8.748000,0.008100,1,9.313504,8.548000,0.008100,1,9.313504,8.498000,0.008100,1,8.943425,8.548000,0.008100,1,8.943425,8.498000,0.008100,1,8.943425,8.598000,0.008100,1,9.313504,8.598000,0.008100,1,8.943425,8.648000,0.008100,1,9.313504,8.748000,0.008100,1,9.313504,8.448000,0.008100,1,9.313504,8.448000,0.008100,1,9.397466,8.448000,0.020000,1,9.367466,8.478000,0.020000,8,9.313504,8.478000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.398000,0.020000,8,9.313504,8.548000,0.008100,1,9.397466,8.548000,0.008100,1,9.497466,8.448000,0.005600,6,10.514453,8.448000,0.005600,6,10.564453,8.398000,0.005600,6,10.797106,8.398000,0.005600,6,10.898532,8.296574,0.005600,6,10.930936,8.296574,0.005600,6,10.950622,8.316260,0.008100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,100,0,11.029362,8.198150,20,100,0,10.911252,8.119409,0,133,11.029362,8.198150,0.008100,1,11.009676,8.178464,0.008100,1,10.989992,8.158780,0.005600,6,10.989992,7.966174,0.005600,6,10.958818,7.935000,0.005600,6,10.010000,7.935000,0.005600,6,10.726842,7.935000,0.008100,8,10.891566,8.099723,0.008100,8,10.911252,8.119409,0.008100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,100,0,6.858661,8.313504,20,100,0,6.758661,8.313504,0,133,6.858661,8.313504,0.020000,6,6.758661,8.313504,0.020000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
